#! FIELDS phi ves.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  300
#! SET periodic_phi true
   -0.356047167   -0.000000000   -0.000000003
   -0.335103216   -0.000000000   -0.000000001
   -0.314159265   -0.000000000   -0.000000000
   -0.293215314   -0.000000000   -0.000000000
   -0.272271363   -0.000000000   -0.000000000
   -0.251327412   -0.000000000   -0.000000000
   -0.230383461   -0.000000000   -0.000000000
   -0.209439510   -0.000000000   -0.000000000
   -0.188495559   -0.000000000   -0.000000000
   -0.167551608   -0.000000000   -0.000000000
   -0.146607657   -0.000000000   -0.000000000
   -0.125663706   -0.000000000   -0.000000000
   -0.104719755   -0.000000000   -0.000000000
   -0.083775804   -0.000000000   -0.000000000
   -0.062831853   -0.000000000   -0.000000000
   -0.041887902   -0.000000000   -0.000000000
   -0.020943951   -0.000000000   -0.000000000
   -0.000000000   -0.000000000   -0.000000000
    0.020943951   -0.000000000   -0.000000000
    0.041887902   -0.000000000   -0.000000000
    0.062831853   -0.000000000   -0.000000000
    0.083775804   -0.000000000   -0.000000000
    0.104719755   -0.000000000   -0.000000000
    0.125663706   -0.000000000   -0.000000000
    0.146607657   -0.000000000   -0.000000000
    0.167551608   -0.000000000   -0.000000000
    0.188495559   -0.000000000   -0.000000000
    0.209439510   -0.000000000   -0.000000000
    0.230383461   -0.000000000   -0.000000000
    0.251327412   -0.000000000   -0.000000000
    0.272271363   -0.000000000   -0.000000000
    0.293215314   -0.000000000   -0.000000000
    0.314159265   -0.000000000   -0.000000000
    0.335103216   -0.000000000   -0.000000000
    0.356047167   -0.000000000   -0.000000000
    0.376991118   -0.000000000   -0.000000000
    0.397935069   -0.000000000   -0.000000000
    0.418879020   -0.000000000   -0.000000000
    0.439822972   -0.000000000   -0.000000000
    0.460766923   -0.000000000   -0.000000000
    0.481710874   -0.000000000   -0.000000000
    0.502654825   -0.000000000   -0.000000000
    0.523598776   -0.000000000   -0.000000000
    0.544542727   -0.000000000   -0.000000000
    0.565486678   -0.000000000   -0.000000000
    0.586430629   -0.000000000   -0.000000000
    0.607374580   -0.000000000   -0.000000000
    0.628318531   -0.000000000   -0.000000000
    0.649262482   -0.000000000   -0.000000000
    0.670206433   -0.000000000   -0.000000000
    0.691150384   -0.000000000   -0.000000000
    0.712094335   -0.000000000   -0.000000000
    0.733038286   -0.000000000   -0.000000000
    0.753982237   -0.000000000   -0.000000000
    0.774926188   -0.000000000   -0.000000000
    0.795870139   -0.000000000   -0.000000000
    0.816814090   -0.000000000   -0.000000000
    0.837758041   -0.000000000   -0.000000000
    0.858701992   -0.000000000   -0.000000000
    0.879645943   -0.000000000   -0.000000000
    0.900589894   -0.000000000   -0.000000000
    0.921533845   -0.000000000   -0.000000000
    0.942477796   -0.000000000   -0.000000000
    0.963421747   -0.000000000   -0.000000000
    0.984365698   -0.000000000   -0.000000000
    1.005309649   -0.000000000   -0.000000000
    1.026253600   -0.000000000   -0.000000000
    1.047197551   -0.000000000   -0.000000000
    1.068141502   -0.000000000   -0.000000000
    1.089085453   -0.000000000    0.000000000
    1.110029404   -0.000000000    0.000000000
    1.130973355   -0.000000000    0.000000000
    1.151917306   -0.000000000    0.000000000
    1.172861257   -0.000000000   -0.000000000
    1.193805208   -0.000000000   -0.000000000
    1.214749159   -0.000000000   -0.000000000
    1.235693110   -0.000000000   -0.000000000
    1.256637061   -0.000000000   -0.000000000
    1.277581012   -0.000000000   -0.000000000
    1.298524963   -0.000000000   -0.000000000
    1.319468915   -0.000000000   -0.000000000
    1.340412866   -0.000000000   -0.000000000
    1.361356817   -0.000000000    0.000000000
    1.382300768   -0.000000000    0.000000000
    1.403244719   -0.000000000    0.000000000
    1.424188670   -0.000000000    0.000000000
    1.445132621   -0.000000000   -0.000000000
    1.466076572   -0.000000000   -0.000000000
    1.487020523   -0.000000000   -0.000000000
    1.507964474   -0.000000000   -0.000000000
    1.528908425   -0.000000000   -0.000000000
    1.549852376   -0.000000000   -0.000000000
    1.570796327   -0.000000000   -0.000000000
    1.591740278   -0.000000000   -0.000000000
    1.612684229   -0.000000000   -0.000000000
    1.633628180   -0.000000000   -0.000000000
    1.654572131   -0.000000000    0.000000000
    1.675516082   -0.000000000    0.000000000
    1.696460033   -0.000000000    0.000000000
    1.717403984   -0.000000000    0.000000000
    1.738347935   -0.000000000    0.000000000
    1.759291886   -0.000000000    0.000000000
    1.780235837   -0.000000000    0.000000000
    1.801179788   -0.000000000    0.000000000
    1.822123739   -0.000000000    0.000000000
    1.843067690   -0.000000000    0.000000000
    1.864011641   -0.000000000    0.000000000
    1.884955592   -0.000000000    0.000000000
    1.905899543   -0.000000000    0.000000000
    1.926843494   -0.000000000    0.000000000
    1.947787445   -0.000000000    0.000000000
    1.968731396   -0.000000000    0.000000000
    1.989675347   -0.000000000    0.000000000
    2.010619298   -0.000000000    0.000000000
    2.031563249   -0.000000000    0.000000000
    2.052507200   -0.000000000    0.000000000
    2.073451151   -0.000000000    0.000000000
    2.094395102   -0.000000000    0.000000000
    2.115339053   -0.000000000    0.000000000
    2.136283004   -0.000000000    0.000000000
    2.157226955   -0.000000000    0.000000000
    2.178170906   -0.000000000    0.000000000
    2.199114858   -0.000000000    0.000000000
    2.220058809   -0.000000000    0.000000000
    2.241002760   -0.000000000    0.000000000
    2.261946711   -0.000000000    0.000000000
    2.282890662   -0.000000000    0.000000000
    2.303834613   -0.000000000    0.000000000
    2.324778564   -0.000000000    0.000000000
    2.345722515   -0.000000000    0.000000000
    2.366666466   -0.000000000    0.000000000
    2.387610417   -0.000000000    0.000000000
    2.408554368   -0.000000000    0.000000000
    2.429498319   -0.000000000    0.000000000
    2.450442270   -0.000000000    0.000000000
    2.471386221   -0.000000000    0.000000000
    2.492330172   -0.000000000    0.000000000
    2.513274123   -0.000000000    0.000000000
    2.534218074   -0.000000000    0.000000000
    2.555162025   -0.000000000    0.000000000
    2.576105976   -0.000000000    0.000000000
    2.597049927   -0.000000000    0.000000000
    2.617993878   -0.000000000    0.000000000
    2.638937829   -0.000000000    0.000000000
    2.659881780   -0.000000000    0.000000002
    2.680825731   -0.000000000    0.000000010
    2.701769682   -0.000000000    0.000000025
    2.722713633   -0.000000001    0.000000036
    2.743657584   -0.000000002    0.000000027
    2.764601535   -0.000000002    0.000000014
    2.785545486   -0.000000003    0.000000021
    2.806489437   -0.000000003    0.000000081
    2.827433388   -0.000000008    0.000000396
    2.848377339   -0.000000035    0.000003317
    2.869321290   -0.000000444    0.000066228
    2.890265241   -0.000018596    0.003855054
    2.911209192   -0.002339346    0.572766368
    2.932153143    0.137744136  -39.802305329
    2.953097094    1.023077013  -44.385835176
    2.974041045    2.016228597  -50.269558442
    2.994984996    3.119481182  -54.837833313
    3.015928947    4.302342546  -57.846142426
    3.036872898    5.531102207  -59.222202330
    3.057816849    6.772205285  -59.051505222
    3.078760801    7.995386229  -57.557922018
    3.099704752    9.176215581  -55.067780448
    3.120648703   10.297766868  -51.962812303
