1.705000000000000000e+02 1.666666666666666644e-02
2.155500000000000114e+02 3.333333333333333287e-02
3.420000000000000000e+02 5.000000000000000278e-02
3.729499999999999886e+02 6.666666666666666574e-02
4.256000000000000227e+02 8.333333333333332871e-02
5.088000000000000114e+02 1.000000000000000056e-01
5.761000000000000227e+02 1.166666666666666685e-01
6.048500000000000227e+02 1.333333333333333315e-01
6.051499999999999773e+02 1.499999999999999944e-01
6.096000000000000227e+02 1.666666666666666574e-01
6.178500000000000227e+02 1.833333333333333204e-01
6.252000000000000455e+02 2.000000000000000111e-01
6.267999999999999545e+02 2.166666666666666741e-01
6.696000000000000227e+02 2.333333333333333370e-01
6.790000000000000000e+02 2.500000000000000000e-01
6.791499999999999773e+02 2.666666666666666630e-01
6.798999999999999773e+02 2.833333333333333259e-01
6.877999999999999545e+02 2.999999999999999889e-01
6.935499999999999545e+02 3.166666666666666519e-01
7.068999999999999773e+02 3.333333333333333148e-01
7.206499999999999773e+02 3.499999999999999778e-01
7.316499999999999773e+02 3.666666666666666408e-01
7.389500000000000455e+02 3.833333333333333592e-01
7.442999999999999545e+02 4.000000000000000222e-01
7.662500000000000000e+02 4.166666666666666852e-01
7.666499999999999773e+02 4.333333333333333481e-01
7.691499999999999773e+02 4.500000000000000111e-01
7.694500000000000455e+02 4.666666666666666741e-01
7.755000000000000000e+02 4.833333333333333370e-01
7.843999999999999773e+02 5.000000000000000000e-01
7.855499999999999545e+02 5.166666666666667185e-01
7.943500000000000227e+02 5.333333333333333259e-01
7.947500000000000000e+02 5.500000000000000444e-01
7.965499999999999545e+02 5.666666666666666519e-01
7.986000000000000227e+02 5.833333333333333703e-01
7.996000000000000227e+02 5.999999999999999778e-01
8.026000000000000227e+02 6.166666666666666963e-01
8.284500000000000455e+02 6.333333333333333037e-01
8.428500000000000227e+02 6.500000000000000222e-01
8.472500000000000000e+02 6.666666666666666297e-01
8.551499999999999773e+02 6.833333333333333481e-01
8.740000000000000000e+02 6.999999999999999556e-01
8.762500000000000000e+02 7.166666666666666741e-01
8.782000000000000455e+02 7.333333333333332815e-01
8.813999999999999773e+02 7.500000000000000000e-01
8.901000000000000227e+02 7.666666666666667185e-01
8.996499999999999773e+02 7.833333333333333259e-01
9.016000000000000227e+02 8.000000000000000444e-01
9.102000000000000455e+02 8.166666666666666519e-01
9.323500000000000227e+02 8.333333333333333703e-01
9.745000000000000000e+02 8.499999999999999778e-01
9.903999999999999773e+02 8.666666666666666963e-01
1.013950000000000045e+03 8.833333333333333037e-01
1.030650000000000091e+03 9.000000000000000222e-01
1.034750000000000000e+03 9.166666666666666297e-01
1.050549999999999955e+03 9.333333333333333481e-01
1.057450000000000045e+03 9.499999999999999556e-01
1.069700000000000045e+03 9.666666666666666741e-01
1.124250000000000000e+03 9.833333333333332815e-01
1.167700000000000045e+03 1.000000000000000000e+00
